Calculated preview path: 
Checking preview for: /home/iori/Pictures/Wallpapers/Old/beyond_the_aquila_rift_2.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/beyond_the_aquila_rift_2.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/saitama_bike.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/saitama_bike.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/space_map.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/space_map.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/high_seas.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/high_seas.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/fantasy_pixels.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/fantasy_pixels.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/spaceship_maze.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/spaceship_maze.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/two_stars.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/two_stars.png
Checking preview for: /home/iori/Pictures/Wallpapers/Old/Windows_xp.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Windows_xp.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/comet.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/comet.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/adventure_sunset.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/adventure_sunset.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/background55.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/background55.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/camper_van.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/camper_van.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/非行.jpeg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/非行.jpeg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/candy_pool.jpeg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/candy_pool.jpeg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/mac_OS_8.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/mac_OS_8.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/att-03.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/att-03.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/background20.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/background20.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/wheel_space_station.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/wheel_space_station.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/cave_door1.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/cave_door1.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/demon_giant.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/demon_giant.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/background21.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/background21.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/beyond_the_aquila_rift.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/beyond_the_aquila_rift.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/futurism.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/futurism.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/metro_forest.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/metro_forest.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/colored_jungle.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/colored_jungle.png
Checking preview for: /home/iori/Pictures/Wallpapers/Old/planets_and_stars.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/planets_and_stars.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/purple_ring.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/purple_ring.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/spiderman__warrior31992.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/spiderman__warrior31992.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/background56.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/background56.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/reflections_in_the_moonlight.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/reflections_in_the_moonlight.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/lake_house.jpeg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/lake_house.jpeg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/sci_fi_ring.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/sci_fi_ring.png
Checking preview for: /home/iori/Pictures/Wallpapers/Old/floral_rebellion.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/floral_rebellion.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/alone_but_awesome.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/alone_but_awesome.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/path_of_mines.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/path_of_mines.png
Checking preview for: /home/iori/Pictures/Wallpapers/Old/river_flow.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/river_flow.png
Checking preview for: /home/iori/Pictures/Wallpapers/Old/background40.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/background40.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/Annapurna.jpeg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Annapurna.jpeg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/howl_castle.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/howl_castle.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/macOS_1.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/macOS_1.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/mountains_lake.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/mountains_lake.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/空ノ月、海ノ月.jpeg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/空ノ月、海ノ月.jpeg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/lunch_break.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/lunch_break.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/our_shell_our_soul.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/our_shell_our_soul.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/self-made2.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/self-made2.png
Checking preview for: /home/iori/Pictures/Wallpapers/Old/blue_woods.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/blue_woods.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/house_in_field.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/house_in_field.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/fluffy_dog.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/fluffy_dog.png
Checking preview for: /home/iori/Pictures/Wallpapers/Old/background50.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/background50.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/cybercity_2.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/cybercity_2.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/red_beast.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/red_beast.png
Checking preview for: /home/iori/Pictures/Wallpapers/Old/self-made1.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/self-made1.png
Checking preview for: /home/iori/Pictures/Wallpapers/Old/cybercity_1.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/cybercity_1.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/alternative_star_wars.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/alternative_star_wars.png
Checking preview for: /home/iori/Pictures/Wallpapers/Old/sea_of_mists.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/sea_of_mists.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/sea_waterfall.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/sea_waterfall.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/lonely_walk.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/lonely_walk.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/big_fight.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/big_fight.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/cliff_sunset.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/cliff_sunset.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/astro.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/astro.png
Checking preview for: /home/iori/Pictures/Wallpapers/Old/costal_rocks.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/costal_rocks.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/future_garage.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/future_garage.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/fluids.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/fluids.png
Checking preview for: /home/iori/Pictures/Wallpapers/Old/放課後.jpeg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/放課後.jpeg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/adventure_time_tree_fort.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/adventure_time_tree_fort.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/redline.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/redline.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/laundry.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/laundry.png
Checking preview for: /home/iori/Pictures/Wallpapers/Old/doodle.jpeg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/doodle.jpeg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/DOOM.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/DOOM.png
Checking preview for: /home/iori/Pictures/Wallpapers/Old/red-robot.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/red-robot.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/retro-2000s.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/retro-2000s.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/dark-well.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/dark-well.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/Windows_11-1.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Windows_11-1.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/Windows_11-2.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Windows_11-2.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/Windows_11-3.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Windows_11-3.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/Windows_11-4.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Windows_11-4.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/Windows_11-5.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Windows_11-5.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/Windows_11-6.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Windows_11-6.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/Windows_11-7.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Windows_11-7.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/Windows_11-8.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Windows_11-8.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/Windows_11-9.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Windows_11-9.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Old/decomposed-laptop.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/decomposed-laptop.png
Checking preview for: /home/iori/Pictures/Wallpapers/Old/gruvbox_dark-well.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/gruvbox_dark-well.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/The Legend of Speed/AMG.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/AMG.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/The Legend of Speed/GTR.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/GTR.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/The Legend of Speed/911-RSR.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/911-RSR.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/The Legend of Speed/Mustang.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Mustang.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/The Legend of Speed/Mini.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Mini.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/The Legend of Speed/EVO.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/EVO.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/The Legend of Speed/Supra.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Supra.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/The Legend of Speed/Subaru-BRZ.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Subaru-BRZ.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/The Legend of Speed/M2.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/M2.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/SULCE/Sulce_1.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Sulce_1.png
Checking preview for: /home/iori/Pictures/Wallpapers/SULCE/Sulce_2.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Sulce_2.png
Checking preview for: /home/iori/Pictures/Wallpapers/SULCE/Sulce_3.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Sulce_3.png
Checking preview for: /home/iori/Pictures/Wallpapers/SULCE/Sulce_4.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Sulce_4.png
Checking preview for: /home/iori/Pictures/Wallpapers/SULCE/Sulce_5.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Sulce_5.png
Checking preview for: /home/iori/Pictures/Wallpapers/SULCE/Sulce_6.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Sulce_6.png
Checking preview for: /home/iori/Pictures/Wallpapers/SULCE/Sulce_7.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Sulce_7.png
Checking preview for: /home/iori/Pictures/Wallpapers/SULCE/Sulce_8.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Sulce_8.png
Checking preview for: /home/iori/Pictures/Wallpapers/SULCE/Sulce_9.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Sulce_9.png
Checking preview for: /home/iori/Pictures/Wallpapers/SULCE/Sulce_10.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Sulce_10.png
Checking preview for: /home/iori/Pictures/Wallpapers/SULCE/Sulce_11.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Sulce_11.png
Checking preview for: /home/iori/Pictures/Wallpapers/SULCE/Sulce_12.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Sulce_12.png
Checking preview for: /home/iori/Pictures/Wallpapers/SULCE/Sulce_13.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Sulce_13.png
Checking preview for: /home/iori/Pictures/Wallpapers/SULCE/Sulce_14.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Sulce_14.png
Checking preview for: /home/iori/Pictures/Wallpapers/SULCE/Sulce_15.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Sulce_15.png
Checking preview for: /home/iori/Pictures/Wallpapers/SULCE/Sulce_16.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Sulce_16.png
Checking preview for: /home/iori/Pictures/Wallpapers/SULCE/Sulce_17.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Sulce_17.png
Checking preview for: /home/iori/Pictures/Wallpapers/SULCE/Sulce_18.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Sulce_18.png
Checking preview for: /home/iori/Pictures/Wallpapers/SULCE/Sulce_19.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Sulce_19.png
Checking preview for: /home/iori/Pictures/Wallpapers/SULCE/Sulce_20.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Sulce_20.png
Checking preview for: /home/iori/Pictures/Wallpapers/SULCE/Sulce_21.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Sulce_21.png
Checking preview for: /home/iori/Pictures/Wallpapers/SULCE/Sulce_22.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Sulce_22.png
Checking preview for: /home/iori/Pictures/Wallpapers/SULCE/Sulce_23.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Sulce_23.png
Checking preview for: /home/iori/Pictures/Wallpapers/SULCE/Sulce_24.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Sulce_24.png
Checking preview for: /home/iori/Pictures/Wallpapers/SULCE/Sulce_25.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Sulce_25.png
Checking preview for: /home/iori/Pictures/Wallpapers/SULCE/Sulce_26.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Sulce_26.png
Checking preview for: /home/iori/Pictures/Wallpapers/SULCE/Sulce_27.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Sulce_27.png
Checking preview for: /home/iori/Pictures/Wallpapers/SULCE/Sulce_28.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Sulce_28.png
Checking preview for: /home/iori/Pictures/Wallpapers/SULCE/Sulce_29.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Sulce_29.png
